timestamp_utc,local_date,local_hour,local_time_end,delivery_date,hour_ending,repeated_hour_flag,dam_lz_houston_usd_per_mwh,erco_solar_generation_mwh,erco_wind_generation_mwh,erco_consumed_co2_intensity_lbs_per_kwh
2025-05-31T14:00:00Z,2025-05-31,9,09:00:00,2025-05-31,09:00,N,19.35,15565.0,2792.0,0.633930784379173
2025-05-31T15:00:00Z,2025-05-31,10,10:00:00,2025-05-31,10:00,N,18.48,21643.0,2243.0,0.5518829009780615
2025-05-31T16:00:00Z,2025-05-31,11,11:00:00,2025-05-31,11:00,N,19.82,24483.0,2663.0,0.503703149345867
2025-05-31T17:00:00Z,2025-05-31,12,12:00:00,2025-05-31,12:00,N,21.22,25459.0,2318.0,0.5086707661159269
2025-05-31T18:00:00Z,2025-05-31,13,13:00:00,2025-05-31,13:00,N,24.0,25730.0,1743.0,0.5371969055218688
2025-05-31T19:00:00Z,2025-05-31,14,14:00:00,2025-05-31,14:00,N,27.84,25536.0,1560.0,0.5710734695088049
2025-05-31T20:00:00Z,2025-05-31,15,15:00:00,2025-05-31,15:00,N,31.53,25352.0,1606.0,0.6003395133223509
2025-05-31T21:00:00Z,2025-05-31,16,16:00:00,2025-05-31,16:00,N,35.33,25028.0,1536.0,0.6218720766555826
2025-05-31T22:00:00Z,2025-05-31,17,17:00:00,2025-05-31,17:00,N,37.13,24549.0,1614.0,0.6362847602203624
2025-05-31T23:00:00Z,2025-05-31,18,18:00:00,2025-05-31,18:00,N,39.68,21722.0,1632.0,0.6737741685571346
2025-06-01T00:00:00Z,2025-05-31,19,19:00:00,2025-05-31,19:00,N,56.92,15876.0,2210.0,0.7360950073076419
2025-06-01T01:00:00Z,2025-05-31,20,20:00:00,2025-05-31,20:00,N,87.8,6207.0,3446.0,0.814832521394893
2025-06-01T02:00:00Z,2025-05-31,21,21:00:00,2025-05-31,21:00,N,96.63,469.0,5284.0,0.8623617903667703
2025-06-01T03:00:00Z,2025-05-31,22,22:00:00,2025-05-31,22:00,N,58.2,0.0,8460.0,0.8563203110647255
2025-06-01T04:00:00Z,2025-05-31,23,23:00:00,2025-05-31,23:00,N,34.07,0.0,10526.0,0.8372573073352856
2025-06-01T05:00:00Z,2025-05-31,24,00:00:00,2025-05-31,24:00,N,27.37,0.0,11802.0,0.8182277454658434
2025-06-01T06:00:00Z,2025-06-01,1,01:00:00,2025-06-01,01:00,N,24.77,0.0,12050.0,0.807648748712399
2025-06-01T07:00:00Z,2025-06-01,2,02:00:00,2025-06-01,02:00,N,22.82,0.0,11195.0,0.8186916310388224
2025-06-01T08:00:00Z,2025-06-01,3,03:00:00,2025-06-01,03:00,N,21.53,1.0,11059.0,0.7983613543059569
2025-06-01T09:00:00Z,2025-06-01,4,04:00:00,2025-06-01,04:00,N,21.27,1.0,10985.0,0.7886957500831054
2025-06-01T10:00:00Z,2025-06-01,5,05:00:00,2025-06-01,05:00,N,21.23,1.0,12020.0,0.7518487717134643
2025-06-01T11:00:00Z,2025-06-01,6,06:00:00,2025-06-01,06:00,N,21.44,1.0,11588.0,0.7528518579887307
2025-06-01T12:00:00Z,2025-06-01,7,07:00:00,2025-06-01,07:00,N,22.83,257.0,9986.0,0.7873910113984492
2025-06-01T13:00:00Z,2025-06-01,8,08:00:00,2025-06-01,08:00,N,19.79,5870.0,8870.0,0.6929793579392918
2025-06-01T14:00:00Z,2025-06-01,9,09:00:00,2025-06-01,09:00,N,15.8,16321.0,5832.0,0.5636422469070177
2025-06-01T15:00:00Z,2025-06-01,10,10:00:00,2025-06-01,10:00,N,16.05,20982.0,4281.0,0.5319920847061348
2025-06-01T16:00:00Z,2025-06-01,11,11:00:00,2025-06-01,11:00,N,18.74,23406.0,3605.0,0.517720111107407
2025-06-01T17:00:00Z,2025-06-01,12,12:00:00,2025-06-01,12:00,N,23.75,24601.0,3294.0,0.5277132235836495
2025-06-01T18:00:00Z,2025-06-01,13,13:00:00,2025-06-01,13:00,N,27.7,24785.0,3340.0,0.5558485977009219
2025-06-01T19:00:00Z,2025-06-01,14,14:00:00,2025-06-01,14:00,N,31.95,25610.0,3917.0,0.5628320412933822
2025-06-01T20:00:00Z,2025-06-01,15,15:00:00,2025-06-01,15:00,N,36.68,25506.0,4328.0,0.5900582072219364
2025-06-01T21:00:00Z,2025-06-01,16,16:00:00,2025-06-01,16:00,N,40.0,24833.0,4969.0,0.619998992323618
2025-06-01T22:00:00Z,2025-06-01,17,17:00:00,2025-06-01,17:00,N,44.1,23770.0,5716.0,0.6381305236558323
2025-06-01T23:00:00Z,2025-06-01,18,18:00:00,2025-06-01,18:00,N,46.55,21458.0,7429.0,0.6422323061260352
2025-06-02T00:00:00Z,2025-06-01,19,19:00:00,2025-06-01,19:00,N,51.27,15713.0,9055.0,0.6908873724188571
2025-06-02T01:00:00Z,2025-06-01,20,20:00:00,2025-06-01,20:00,N,87.2,6955.0,10621.0,0.7541496651117361
2025-06-02T02:00:00Z,2025-06-01,21,21:00:00,2025-06-01,21:00,N,80.79,521.0,12069.0,0.8073302323753321
2025-06-02T03:00:00Z,2025-06-01,22,22:00:00,2025-06-01,22:00,N,48.57,0.0,15730.0,0.8047535463916651
2025-06-02T04:00:00Z,2025-06-01,23,23:00:00,2025-06-01,23:00,N,33.69,0.0,18856.0,0.7580951266386301
2025-06-02T05:00:00Z,2025-06-01,24,00:00:00,2025-06-01,24:00,N,27.81,1.0,18524.0,0.7321921240241105
2025-06-02T06:00:00Z,2025-06-02,1,01:00:00,2025-06-02,01:00,N,23.57,0.0,17665.0,0.7347340191051726
2025-06-02T07:00:00Z,2025-06-02,2,02:00:00,2025-06-02,02:00,N,21.21,0.0,16668.0,0.7492373971300768
2025-06-02T08:00:00Z,2025-06-02,3,03:00:00,2025-06-02,03:00,N,21.05,0.0,15934.0,0.7347777425571508
2025-06-02T09:00:00Z,2025-06-02,4,04:00:00,2025-06-02,04:00,N,20.58,1.0,15848.0,0.6968132869060504
2025-06-02T10:00:00Z,2025-06-02,5,05:00:00,2025-06-02,05:00,N,20.71,1.0,14995.0,0.7290447690272647
2025-06-02T11:00:00Z,2025-06-02,6,06:00:00,2025-06-02,06:00,N,22.79,1.0,14565.0,0.7588734908490972
2025-06-02T12:00:00Z,2025-06-02,7,07:00:00,2025-06-02,07:00,N,23.28,192.0,13846.0,0.7812574506870436
2025-06-02T13:00:00Z,2025-06-02,8,08:00:00,2025-06-02,08:00,N,20.72,5409.0,12354.0,0.7079554032734271
2025-06-02T14:00:00Z,2025-06-02,9,09:00:00,2025-06-02,09:00,N,17.17,15120.0,9915.0,0.5743590437763207
2025-06-02T15:00:00Z,2025-06-02,10,10:00:00,2025-06-02,10:00,N,18.78,20032.0,11477.0,0.4929501765861946
2025-06-02T16:00:00Z,2025-06-02,11,11:00:00,2025-06-02,11:00,N,22.73,22648.0,13384.0,0.4571354287474547
2025-06-02T17:00:00Z,2025-06-02,12,12:00:00,2025-06-02,12:00,N,26.96,23212.0,15512.0,0.45023902681912575
2025-06-02T18:00:00Z,2025-06-02,13,13:00:00,2025-06-02,13:00,N,34.35,23274.0,18045.0,0.4472068142987673
2025-06-02T19:00:00Z,2025-06-02,14,14:00:00,2025-06-02,14:00,N,45.62,23166.0,19250.0,0.45829554847357584
2025-06-02T20:00:00Z,2025-06-02,15,15:00:00,2025-06-02,15:00,N,50.16,21544.0,20518.0,0.47835745662540097
2025-06-02T21:00:00Z,2025-06-02,16,16:00:00,2025-06-02,16:00,N,56.08,20497.0,21662.0,0.48324326359275577
2025-06-02T22:00:00Z,2025-06-02,17,17:00:00,2025-06-02,17:00,N,50.13,18492.0,22246.0,0.4979260903523951
2025-06-02T23:00:00Z,2025-06-02,18,18:00:00,2025-06-02,18:00,N,43.05,16734.0,21510.0,0.5337445960452197
2025-06-03T00:00:00Z,2025-06-02,19,19:00:00,2025-06-02,19:00,N,38.0,11733.0,21370.0,0.6048541276837546
2025-06-03T01:00:00Z,2025-06-02,20,20:00:00,2025-06-02,20:00,N,52.34,4743.0,22227.0,0.6855805703923772
2025-06-03T02:00:00Z,2025-06-02,21,21:00:00,2025-06-02,21:00,N,64.04,377.0,20571.0,0.7352415059957986
2025-06-03T03:00:00Z,2025-06-02,22,22:00:00,2025-06-02,22:00,N,48.26,0.0,20570.0,0.7576498433939414
2025-06-03T04:00:00Z,2025-06-02,23,23:00:00,2025-06-02,23:00,N,33.35,1.0,21731.0,0.7428135893601937
2025-06-03T05:00:00Z,2025-06-02,24,00:00:00,2025-06-02,24:00,N,26.75,0.0,21779.0,0.6958165652509256
2025-06-03T06:00:00Z,2025-06-03,1,01:00:00,2025-06-03,01:00,N,30.26,0.0,22109.0,0.6754524054292281
2025-06-03T07:00:00Z,2025-06-03,2,02:00:00,2025-06-03,02:00,N,28.65,0.0,21583.0,0.6664923828423964
2025-06-03T08:00:00Z,2025-06-03,3,03:00:00,2025-06-03,03:00,N,26.53,0.0,20855.0,0.6593524509772867
2025-06-03T09:00:00Z,2025-06-03,4,04:00:00,2025-06-03,04:00,N,26.53,1.0,18325.0,0.7025095865503732
2025-06-03T10:00:00Z,2025-06-03,5,05:00:00,2025-06-03,05:00,N,25.58,1.0,17223.0,0.7322127261948544
2025-06-03T11:00:00Z,2025-06-03,6,06:00:00,2025-06-03,06:00,N,27.99,1.0,17207.0,0.7359385298585107
2025-06-03T12:00:00Z,2025-06-03,7,07:00:00,2025-06-03,07:00,N,27.16,235.0,17748.0,0.7297317041932198
2025-06-03T13:00:00Z,2025-06-03,8,08:00:00,2025-06-03,08:00,N,22.02,5383.0,17647.0,0.6450159904429925
2025-06-03T14:00:00Z,2025-06-03,9,09:00:00,2025-06-03,09:00,N,19.09,13673.0,17791.0,0.5076812559438793
2025-06-03T15:00:00Z,2025-06-03,10,10:00:00,2025-06-03,10:00,N,19.29,16086.0,19683.0,0.45091910637812727
2025-06-03T16:00:00Z,2025-06-03,11,11:00:00,2025-06-03,11:00,N,27.27,16500.0,19805.0,0.457462714065503
2025-06-03T17:00:00Z,2025-06-03,12,12:00:00,2025-06-03,12:00,N,29.97,18199.0,18272.0,0.47258014385471253
2025-06-03T18:00:00Z,2025-06-03,13,13:00:00,2025-06-03,13:00,N,36.54,21398.0,16862.0,0.47262311200282403
2025-06-03T19:00:00Z,2025-06-03,14,14:00:00,2025-06-03,14:00,N,47.35,21534.0,17113.0,0.49144485206548744
2025-06-03T20:00:00Z,2025-06-03,15,15:00:00,2025-06-03,15:00,N,45.82,22184.0,17084.0,0.49939013562436735
2025-06-03T21:00:00Z,2025-06-03,16,16:00:00,2025-06-03,16:00,N,45.78,22620.0,17220.0,0.49618018325711677
2025-06-03T22:00:00Z,2025-06-03,17,17:00:00,2025-06-03,17:00,N,44.23,22243.0,17586.0,0.5146938322440562
2025-06-03T23:00:00Z,2025-06-03,18,18:00:00,2025-06-03,18:00,N,38.03,20605.0,18152.0,0.5231711080764274
2025-06-04T00:00:00Z,2025-06-03,19,19:00:00,2025-06-03,19:00,N,36.85,15086.0,17444.0,0.5938490095546379
2025-06-04T01:00:00Z,2025-06-03,20,20:00:00,2025-06-03,20:00,N,59.58,6811.0,16857.0,0.6949158252943286
2025-06-04T02:00:00Z,2025-06-03,21,21:00:00,2025-06-03,21:00,N,66.04,691.0,16960.0,0.748156038759399
2025-06-04T03:00:00Z,2025-06-03,22,22:00:00,2025-06-03,22:00,N,46.86,0.0,21765.0,0.7306447797564825
2025-06-04T04:00:00Z,2025-06-03,23,23:00:00,2025-06-03,23:00,N,39.78,0.0,23515.0,0.6918375333758053
2025-06-04T05:00:00Z,2025-06-03,24,00:00:00,2025-06-03,24:00,N,34.58,0.0,23534.0,0.65980716042079
2025-06-04T06:00:00Z,2025-06-04,1,01:00:00,2025-06-04,01:00,N,23.98,0.0,22497.0,0.6478178384947669
2025-06-04T07:00:00Z,2025-06-04,2,02:00:00,2025-06-04,02:00,N,21.33,0.0,20057.0,0.6727203851855448
2025-06-04T08:00:00Z,2025-06-04,3,03:00:00,2025-06-04,03:00,N,20.73,0.0,17816.0,0.7058308984321403
2025-06-04T09:00:00Z,2025-06-04,4,04:00:00,2025-06-04,04:00,N,22.16,0.0,17367.0,0.7022498501190317
2025-06-04T10:00:00Z,2025-06-04,5,05:00:00,2025-06-04,05:00,N,23.47,0.0,15072.0,0.7533179641790866
2025-06-04T11:00:00Z,2025-06-04,6,06:00:00,2025-06-04,06:00,N,25.63,0.0,12890.0,0.8294404166698947
2025-06-04T12:00:00Z,2025-06-04,7,07:00:00,2025-06-04,07:00,N,28.69,94.0,11533.0,0.8625795965343493
2025-06-04T13:00:00Z,2025-06-04,8,08:00:00,2025-06-04,08:00,N,29.58,2108.0,9713.0,0.861663675282315
2025-06-04T14:00:00Z,2025-06-04,9,09:00:00,2025-06-04,09:00,N,27.99,6173.0,9030.0,0.8039038021193747
2025-06-04T15:00:00Z,2025-06-04,10,10:00:00,2025-06-04,10:00,N,27.32,8834.0,9784.0,0.7332091126662468
2025-06-04T16:00:00Z,2025-06-04,11,11:00:00,2025-06-04,11:00,N,32.67,12069.0,7819.0,0.7223436474371029
2025-06-04T17:00:00Z,2025-06-04,12,12:00:00,2025-06-04,12:00,N,36.2,15152.0,5934.0,0.719281288226198
2025-06-04T18:00:00Z,2025-06-04,13,13:00:00,2025-06-04,13:00,N,40.4,18806.0,4114.0,0.693932536693867
2025-06-04T19:00:00Z,2025-06-04,14,14:00:00,2025-06-04,14:00,N,42.92,21281.0,3497.0,0.6699523804015548
2025-06-04T20:00:00Z,2025-06-04,15,15:00:00,2025-06-04,15:00,N,47.0,21064.0,3726.0,0.675408767719448
2025-06-04T21:00:00Z,2025-06-04,16,16:00:00,2025-06-04,16:00,N,54.74,21005.0,4165.0,0.6792558019803283
2025-06-04T22:00:00Z,2025-06-04,17,17:00:00,2025-06-04,17:00,N,55.41,21849.0,4504.0,0.6548891966629508
2025-06-04T23:00:00Z,2025-06-04,18,18:00:00,2025-06-04,18:00,N,58.81,21146.0,5412.0,0.6637803327061012
2025-06-05T00:00:00Z,2025-06-04,19,19:00:00,2025-06-04,19:00,N,61.62,17289.0,7028.0,0.704174795661295
2025-06-05T01:00:00Z,2025-06-04,20,20:00:00,2025-06-04,20:00,N,69.1,7298.0,9594.0,0.7920088829646048
2025-06-05T02:00:00Z,2025-06-04,21,21:00:00,2025-06-04,21:00,N,75.36,616.0,11197.0,0.8372169063839737
2025-06-05T03:00:00Z,2025-06-04,22,22:00:00,2025-06-04,22:00,N,57.43,0.0,12100.0,0.8531987276610049
2025-06-05T04:00:00Z,2025-06-04,23,23:00:00,2025-06-04,23:00,N,39.56,0.0,13520.0,0.854592592076004
2025-06-05T05:00:00Z,2025-06-04,24,00:00:00,2025-06-04,24:00,N,31.14,0.0,13599.0,0.8471127067285291
2025-06-05T06:00:00Z,2025-06-05,1,01:00:00,2025-06-05,01:00,N,27.28,0.0,13172.0,0.842710406319199
2025-06-05T07:00:00Z,2025-06-05,2,02:00:00,2025-06-05,02:00,N,25.59,0.0,12593.0,0.8363190796348696
2025-06-05T08:00:00Z,2025-06-05,3,03:00:00,2025-06-05,03:00,N,24.62,0.0,12470.0,0.8252275839104323
2025-06-05T09:00:00Z,2025-06-05,4,04:00:00,2025-06-05,04:00,N,24.61,0.0,12126.0,0.8356527571209409
2025-06-05T10:00:00Z,2025-06-05,5,05:00:00,2025-06-05,05:00,N,25.53,0.0,11008.0,0.8622912606084607
2025-06-05T11:00:00Z,2025-06-05,6,06:00:00,2025-06-05,06:00,N,28.04,0.0,10617.0,0.8695375540746746
2025-06-05T12:00:00Z,2025-06-05,7,07:00:00,2025-06-05,07:00,N,30.02,130.0,9971.0,0.8775264500933142
2025-06-05T13:00:00Z,2025-06-05,8,08:00:00,2025-06-05,08:00,N,24.9,3347.0,9825.0,0.8329756473716707
2025-06-05T14:00:00Z,2025-06-05,9,09:00:00,2025-06-05,09:00,N,20.4,10066.0,10252.0,0.7109189849850376
2025-06-05T15:00:00Z,2025-06-05,10,10:00:00,2025-06-05,10:00,N,19.91,14086.0,10857.0,0.6445158193557156
2025-06-05T16:00:00Z,2025-06-05,11,11:00:00,2025-06-05,11:00,N,24.21,16722.0,9932.0,0.632636836248877
2025-06-05T17:00:00Z,2025-06-05,12,12:00:00,2025-06-05,12:00,N,29.43,18323.0,9871.0,0.6286365170183474
2025-06-05T18:00:00Z,2025-06-05,13,13:00:00,2025-06-05,13:00,N,34.07,19291.0,11123.0,0.6049479359078083
2025-06-05T19:00:00Z,2025-06-05,14,14:00:00,2025-06-05,14:00,N,41.43,21435.0,13333.0,0.5621665390718967
2025-06-05T20:00:00Z,2025-06-05,15,15:00:00,2025-06-05,15:00,N,42.64,21671.0,15895.0,0.5404496644681139
2025-06-05T21:00:00Z,2025-06-05,16,16:00:00,2025-06-05,16:00,N,45.09,19666.0,17297.0,0.561158250726131
2025-06-05T22:00:00Z,2025-06-05,17,17:00:00,2025-06-05,17:00,N,47.25,18969.0,17602.0,0.5739855464339333
2025-06-05T23:00:00Z,2025-06-05,18,18:00:00,2025-06-05,18:00,N,42.92,16611.0,17967.0,0.5887803506174879
2025-06-06T00:00:00Z,2025-06-05,19,19:00:00,2025-06-05,19:00,N,42.85,12684.0,17796.0,0.6382347318359345
2025-06-06T01:00:00Z,2025-06-05,20,20:00:00,2025-06-05,20:00,N,55.19,4113.0,16986.0,0.718039018014812
2025-06-06T02:00:00Z,2025-06-05,21,21:00:00,2025-06-05,21:00,N,57.31,295.0,17543.0,0.7511576625162498
2025-06-06T03:00:00Z,2025-06-05,22,22:00:00,2025-06-05,22:00,N,46.13,1.0,17955.0,0.7738248662499088
2025-06-06T04:00:00Z,2025-06-05,23,23:00:00,2025-06-05,23:00,N,33.61,0.0,16950.0,0.7930443434988114
2025-06-06T05:00:00Z,2025-06-05,24,00:00:00,2025-06-05,24:00,N,25.75,1.0,17471.0,0.7785825025146641
2025-06-06T06:00:00Z,2025-06-06,1,01:00:00,2025-06-06,01:00,N,25.7,0.0,18942.0,0.7492950034306042
2025-06-06T07:00:00Z,2025-06-06,2,02:00:00,2025-06-06,02:00,N,24.04,0.0,20369.0,0.7094763638723777
2025-06-06T08:00:00Z,2025-06-06,3,03:00:00,2025-06-06,03:00,N,22.49,0.0,19795.0,0.7055051775967988
2025-06-06T09:00:00Z,2025-06-06,4,04:00:00,2025-06-06,04:00,N,22.13,1.0,17339.0,0.746555802358664
2025-06-06T10:00:00Z,2025-06-06,5,05:00:00,2025-06-06,05:00,N,22.89,1.0,14709.0,0.7916098839999683
2025-06-06T11:00:00Z,2025-06-06,6,06:00:00,2025-06-06,06:00,N,26.41,1.0,13334.0,0.8090137252012011
2025-06-06T12:00:00Z,2025-06-06,7,07:00:00,2025-06-06,07:00,N,28.04,198.0,11759.0,0.8316418981063548
2025-06-06T13:00:00Z,2025-06-06,8,08:00:00,2025-06-06,08:00,N,24.07,4987.0,10316.0,0.7921607779400935
2025-06-06T14:00:00Z,2025-06-06,9,09:00:00,2025-06-06,09:00,N,18.66,13324.0,10045.0,0.6832591197889464
2025-06-06T15:00:00Z,2025-06-06,10,10:00:00,2025-06-06,10:00,N,19.48,18025.0,12340.0,0.5936889398605916
2025-06-06T16:00:00Z,2025-06-06,11,11:00:00,2025-06-06,11:00,N,28.31,21745.0,11157.0,0.5679552412848963
2025-06-06T17:00:00Z,2025-06-06,12,12:00:00,2025-06-06,12:00,N,34.97,24006.0,8901.0,0.5775562346659169
2025-06-06T18:00:00Z,2025-06-06,13,13:00:00,2025-06-06,13:00,N,40.1,25377.0,7304.0,0.5989160556435249
2025-06-06T19:00:00Z,2025-06-06,14,14:00:00,2025-06-06,14:00,N,47.98,25711.0,7128.0,0.6098280086352901
2025-06-06T20:00:00Z,2025-06-06,15,15:00:00,2025-06-06,15:00,N,51.81,25522.0,8395.0,0.6029632023531202
2025-06-06T21:00:00Z,2025-06-06,16,16:00:00,2025-06-06,16:00,N,60.04,25339.0,9991.0,0.5833931454126825
2025-06-06T22:00:00Z,2025-06-06,17,17:00:00,2025-06-06,17:00,N,58.09,24913.0,12021.0,0.5632925444586787
2025-06-06T23:00:00Z,2025-06-06,18,18:00:00,2025-06-06,18:00,N,50.03,22627.0,14476.0,0.5453919588082462
2025-06-07T00:00:00Z,2025-06-06,19,19:00:00,2025-06-06,19:00,N,50.39,16038.0,18070.0,0.5789762794042921
2025-06-07T01:00:00Z,2025-06-06,20,20:00:00,2025-06-06,20:00,N,78.11,5786.0,20360.0,0.671870462461056
2025-06-07T02:00:00Z,2025-06-06,21,21:00:00,2025-06-06,21:00,N,72.53,464.0,20356.0,0.7174414157009845
2025-06-07T03:00:00Z,2025-06-06,22,22:00:00,2025-06-06,22:00,N,52.64,3.0,19169.0,0.7411329399797282
2025-06-07T04:00:00Z,2025-06-06,23,23:00:00,2025-06-06,23:00,N,37.79,0.0,18966.0,0.7587835977568215
2025-06-07T05:00:00Z,2025-06-06,24,00:00:00,2025-06-06,24:00,N,28.71,0.0,20986.0,0.7284589917530014
2025-06-07T06:00:00Z,2025-06-07,1,01:00:00,2025-06-07,01:00,N,35.09,0.0,21832.0,0.6941299362954042
2025-06-07T07:00:00Z,2025-06-07,2,02:00:00,2025-06-07,02:00,N,28.8,0.0,20846.0,0.6830982970766349
2025-06-07T08:00:00Z,2025-06-07,3,03:00:00,2025-06-07,03:00,N,26.63,0.0,20847.0,0.6608311683565501
2025-06-07T09:00:00Z,2025-06-07,4,04:00:00,2025-06-07,04:00,N,25.25,0.0,20792.0,0.6476838122552019
2025-06-07T10:00:00Z,2025-06-07,5,05:00:00,2025-06-07,05:00,N,24.75,0.0,18534.0,0.6839175056187305
2025-06-07T11:00:00Z,2025-06-07,6,06:00:00,2025-06-07,06:00,N,23.72,1.0,15450.0,0.7621659432749093
2025-06-07T12:00:00Z,2025-06-07,7,07:00:00,2025-06-07,07:00,N,24.17,116.0,13884.0,0.7917789144153476
2025-06-07T13:00:00Z,2025-06-07,8,08:00:00,2025-06-07,08:00,N,21.75,5615.0,13403.0,0.7102108939466352
2025-06-07T14:00:00Z,2025-06-07,9,09:00:00,2025-06-07,09:00,N,17.93,15761.0,13628.0,0.5291192272888094
2025-06-07T15:00:00Z,2025-06-07,10,10:00:00,2025-06-07,10:00,N,23.44,19435.0,14165.0,0.4770324565458952
2025-06-07T16:00:00Z,2025-06-07,11,11:00:00,2025-06-07,11:00,N,34.08,21821.0,12431.0,0.4914652216966179
2025-06-07T17:00:00Z,2025-06-07,12,12:00:00,2025-06-07,12:00,N,40.64,24465.0,10464.0,0.5155451562657992
2025-06-07T18:00:00Z,2025-06-07,13,13:00:00,2025-06-07,13:00,N,47.8,25147.0,9077.0,0.5588605083771658
2025-06-07T19:00:00Z,2025-06-07,14,14:00:00,2025-06-07,14:00,N,55.8,24885.0,8530.0,0.5900488368196205
2025-06-07T20:00:00Z,2025-06-07,15,15:00:00,2025-06-07,15:00,N,61.71,24933.0,7986.0,0.608129296901716
2025-06-07T21:00:00Z,2025-06-07,16,16:00:00,2025-06-07,16:00,N,64.83,24617.0,7370.0,0.6240730802186315
2025-06-07T22:00:00Z,2025-06-07,17,17:00:00,2025-06-07,17:00,N,63.34,23901.0,7303.0,0.6380125387849495
2025-06-07T23:00:00Z,2025-06-07,18,18:00:00,2025-06-07,18:00,N,58.84,23212.0,7604.0,0.6407532067607343
2025-06-08T00:00:00Z,2025-06-07,19,19:00:00,2025-06-07,19:00,N,73.77,19048.0,8568.0,0.6823269547936374
2025-06-08T01:00:00Z,2025-06-07,20,20:00:00,2025-06-07,20:00,N,159.05,8720.0,10097.0,0.7716728450513408
2025-06-08T02:00:00Z,2025-06-07,21,21:00:00,2025-06-07,21:00,N,181.49,762.0,11862.0,0.8200321571731565
2025-06-08T03:00:00Z,2025-06-07,22,22:00:00,2025-06-07,22:00,N,112.02,0.0,13301.0,0.8344928366745878
2025-06-08T04:00:00Z,2025-06-07,23,23:00:00,2025-06-07,23:00,N,64.22,0.0,14568.0,0.8436058176467023
2025-06-08T05:00:00Z,2025-06-07,24,00:00:00,2025-06-07,24:00,N,47.45,1.0,15188.0,0.8289425494883936
2025-06-08T06:00:00Z,2025-06-08,1,01:00:00,2025-06-08,01:00,N,36.76,0.0,13951.0,0.8439952638550123
2025-06-08T07:00:00Z,2025-06-08,2,02:00:00,2025-06-08,02:00,N,32.02,1.0,13119.0,0.8576720861395131
2025-06-08T08:00:00Z,2025-06-08,3,03:00:00,2025-06-08,03:00,N,29.27,1.0,12962.0,0.8486524248060917
2025-06-08T09:00:00Z,2025-06-08,4,04:00:00,2025-06-08,04:00,N,28.07,1.0,13229.0,0.8320290131126519
2025-06-08T10:00:00Z,2025-06-08,5,05:00:00,2025-06-08,05:00,N,27.78,1.0,12604.0,0.8199363534349372
2025-06-08T11:00:00Z,2025-06-08,6,06:00:00,2025-06-08,06:00,N,26.78,1.0,11635.0,0.8295033860634523
2025-06-08T12:00:00Z,2025-06-08,7,07:00:00,2025-06-08,07:00,N,28.21,206.0,11318.0,0.8310951025923919
2025-06-08T13:00:00Z,2025-06-08,8,08:00:00,2025-06-08,08:00,N,23.12,5950.0,11734.0,0.7013447905212317
2025-06-08T14:00:00Z,2025-06-08,9,09:00:00,2025-06-08,09:00,N,18.51,17152.0,10896.0,0.5313486495624176
2025-06-08T15:00:00Z,2025-06-08,10,10:00:00,2025-06-08,10:00,N,20.63,22441.0,10223.0,0.46510435862707805
2025-06-08T16:00:00Z,2025-06-08,11,11:00:00,2025-06-08,11:00,N,27.95,24925.0,9154.0,0.4552616743049208
2025-06-08T17:00:00Z,2025-06-08,12,12:00:00,2025-06-08,12:00,N,37.09,25965.0,9681.0,0.46299491800683173
2025-06-08T18:00:00Z,2025-06-08,13,13:00:00,2025-06-08,13:00,N,46.82,26449.0,11013.0,0.4719308266856219
2025-06-08T19:00:00Z,2025-06-08,14,14:00:00,2025-06-08,14:00,N,52.91,25626.0,13383.0,0.4903449786327262
2025-06-08T20:00:00Z,2025-06-08,15,15:00:00,2025-06-08,15:00,N,63.11,24552.0,14845.0,0.5158532174255401
2025-06-08T21:00:00Z,2025-06-08,16,16:00:00,2025-06-08,16:00,N,62.42,22371.0,16235.0,0.5366221728245897
2025-06-08T22:00:00Z,2025-06-08,17,17:00:00,2025-06-08,17:00,N,62.47,21015.0,16887.0,0.5481332227901744
2025-06-08T23:00:00Z,2025-06-08,18,18:00:00,2025-06-08,18:00,N,52.95,18462.0,18408.0,0.5651116608699825
2025-06-09T00:00:00Z,2025-06-08,19,19:00:00,2025-06-08,19:00,N,46.07,12255.0,21082.0,0.6133941072227012
2025-06-09T01:00:00Z,2025-06-08,20,20:00:00,2025-06-08,20:00,N,78.44,5369.0,22783.0,0.6863464302112733
2025-06-09T02:00:00Z,2025-06-08,21,21:00:00,2025-06-08,21:00,N,84.67,603.0,22795.0,0.7304653859063217
2025-06-09T03:00:00Z,2025-06-08,22,22:00:00,2025-06-08,22:00,N,58.75,0.0,23404.0,0.7318217154390828
2025-06-09T04:00:00Z,2025-06-08,23,23:00:00,2025-06-08,23:00,N,34.9,0.0,22606.0,0.7215473205740611
2025-06-09T05:00:00Z,2025-06-08,24,00:00:00,2025-06-08,24:00,N,28.35,0.0,22034.0,0.6937636309548296
2025-06-09T06:00:00Z,2025-06-09,1,01:00:00,2025-06-09,01:00,N,28.07,0.0,23315.0,0.6335473594590704
2025-06-09T07:00:00Z,2025-06-09,2,02:00:00,2025-06-09,02:00,N,25.81,0.0,22167.0,0.6208568286687199
2025-06-09T08:00:00Z,2025-06-09,3,03:00:00,2025-06-09,03:00,N,26.73,1.0,17850.0,0.6958919683159547
2025-06-09T09:00:00Z,2025-06-09,4,04:00:00,2025-06-09,04:00,N,26.28,1.0,14102.0,0.7733075741563119
